creation_source,org_id,opted_in_to_mailing_list,enabled_for_marketing_drip,was_invited,creation_dayofweek,invited_others,adopted_user
PERSONAL_PROJECTS,7,0,0,0,5,0,0
PERSONAL_PROJECTS,216,0,0,0,1,0,0
ORG_INVITE,214,0,0,1,2,1,0
ORG_INVITE,176,0,0,1,2,0,0
ORG_INVITE,63,1,0,1,1,0,0
ORG_INVITE,273,0,0,1,3,0,1
ORG_INVITE,36,1,0,1,3,0,0
ORG_INVITE,117,0,0,1,6,0,0
GUEST_INVITE,25,0,0,1,2,0,0
PERSONAL_PROJECTS,326,0,0,0,4,0,0
ORG_INVITE,385,0,0,1,4,1,0
SIGNUP_GOOGLE_AUTH,21,1,1,0,2,0,0
ORG_INVITE,19,1,1,1,5,0,0
SIGNUP,275,1,1,0,5,0,0
SIGNUP,60,0,0,0,4,0,0
ORG_INVITE,387,0,0,1,3,1,0
PERSONAL_PROJECTS,323,0,0,0,3,1,0
SIGNUP_GOOGLE_AUTH,192,0,0,0,4,0,0
GUEST_INVITE,249,0,0,1,5,0,0
SIGNUP,23,0,1,0,2,0,0
ORG_INVITE,185,0,1,1,5,0,0
PERSONAL_PROJECTS,0,0,0,0,4,0,0
ORG_INVITE,0,1,0,1,4,0,0
ORG_INVITE,2,1,1,1,4,0,0
SIGNUP_GOOGLE_AUTH,199,0,0,0,2,0,0
ORG_INVITE,60,1,1,1,5,0,0
SIGNUP_GOOGLE_AUTH,70,0,0,0,1,0,0
PERSONAL_PROJECTS,2,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,53,0,0,0,4,0,0
PERSONAL_PROJECTS,331,0,0,0,2,0,0
PERSONAL_PROJECTS,80,0,0,0,2,0,0
ORG_INVITE,260,0,0,1,3,0,0
ORG_INVITE,19,0,0,1,3,0,1
ORG_INVITE,196,0,0,1,3,8,0
ORG_INVITE,94,0,0,1,4,2,0
PERSONAL_PROJECTS,29,0,0,0,0,0,0
GUEST_INVITE,14,0,0,1,3,1,0
SIGNUP_GOOGLE_AUTH,359,0,0,0,4,2,0
ORG_INVITE,311,0,0,1,5,0,0
ORG_INVITE,102,0,0,1,0,0,0
PERSONAL_PROJECTS,39,1,0,0,4,3,0
PERSONAL_PROJECTS,105,0,0,0,6,1,0
SIGNUP_GOOGLE_AUTH,17,0,0,0,1,0,0
ORG_INVITE,124,0,0,1,3,0,0
PERSONAL_PROJECTS,368,0,0,0,1,0,0
ORG_INVITE,0,0,0,1,5,0,0
PERSONAL_PROJECTS,37,0,0,0,4,0,0
ORG_INVITE,73,0,0,1,0,0,0
ORG_INVITE,337,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,38,0,0,0,1,0,0
GUEST_INVITE,14,1,1,1,1,0,0
PERSONAL_PROJECTS,8,0,0,0,4,0,0
GUEST_INVITE,167,0,1,1,1,0,0
ORG_INVITE,0,0,0,1,4,0,0
SIGNUP,329,0,0,0,4,0,0
ORG_INVITE,363,0,0,1,6,0,0
GUEST_INVITE,38,1,1,1,4,0,0
SIGNUP_GOOGLE_AUTH,60,0,0,0,0,0,0
ORG_INVITE,253,0,0,1,1,0,0
PERSONAL_PROJECTS,21,0,0,0,3,1,0
PERSONAL_PROJECTS,348,0,0,0,2,0,0
ORG_INVITE,117,0,0,1,1,0,0
PERSONAL_PROJECTS,0,0,0,0,5,0,0
ORG_INVITE,174,0,0,1,6,0,0
PERSONAL_PROJECTS,172,0,0,0,6,0,0
ORG_INVITE,7,0,0,1,3,0,0
SIGNUP,84,0,0,0,4,0,0
GUEST_INVITE,187,0,0,1,6,0,1
GUEST_INVITE,21,0,0,1,4,0,0
PERSONAL_PROJECTS,23,0,0,0,3,1,0
ORG_INVITE,75,1,0,1,0,0,0
PERSONAL_PROJECTS,263,0,0,0,2,2,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,1,0,0
ORG_INVITE,14,0,0,1,0,0,0
PERSONAL_PROJECTS,26,0,0,0,5,2,0
SIGNUP,92,1,0,0,5,2,0
SIGNUP,5,1,1,0,3,0,0
ORG_INVITE,259,1,0,1,0,0,0
PERSONAL_PROJECTS,37,1,1,0,4,0,0
ORG_INVITE,153,0,0,1,3,0,1
ORG_INVITE,130,0,0,1,3,2,0
ORG_INVITE,5,0,0,1,3,0,0
GUEST_INVITE,284,0,0,1,3,5,0
SIGNUP,53,0,0,0,2,0,0
PERSONAL_PROJECTS,326,0,0,0,4,0,0
PERSONAL_PROJECTS,5,1,0,0,6,0,0
ORG_INVITE,273,0,0,1,6,0,0
GUEST_INVITE,212,0,0,1,5,1,0
ORG_INVITE,239,0,0,1,5,0,0
SIGNUP,33,0,0,0,4,0,0
ORG_INVITE,263,1,1,1,5,1,0
GUEST_INVITE,54,0,0,1,2,5,1
PERSONAL_PROJECTS,174,0,0,0,0,0,0
GUEST_INVITE,12,1,0,1,3,0,0
SIGNUP,8,1,0,0,4,0,0
GUEST_INVITE,172,0,0,1,1,0,0
ORG_INVITE,64,0,0,1,4,4,1
SIGNUP_GOOGLE_AUTH,140,1,0,0,3,0,0
SIGNUP,188,1,1,0,6,0,0
PERSONAL_PROJECTS,47,1,0,0,5,0,0
ORG_INVITE,282,0,0,1,2,0,1
ORG_INVITE,391,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,5,5,0
SIGNUP,46,1,0,0,3,0,0
SIGNUP,44,0,0,0,1,3,0
ORG_INVITE,389,0,0,1,0,0,1
ORG_INVITE,7,0,0,1,4,6,0
ORG_INVITE,6,1,0,1,1,0,0
PERSONAL_PROJECTS,282,0,0,0,5,0,0
ORG_INVITE,23,0,0,1,4,0,0
SIGNUP,36,0,0,0,2,0,0
PERSONAL_PROJECTS,31,0,0,0,5,1,0
SIGNUP_GOOGLE_AUTH,61,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,3,1,0,0,3,0,1
SIGNUP_GOOGLE_AUTH,240,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,33,0,0,0,2,0,0
ORG_INVITE,238,0,0,1,1,0,1
SIGNUP,2,0,0,0,2,0,0
GUEST_INVITE,253,0,0,1,0,0,0
SIGNUP,257,1,0,0,4,0,0
SIGNUP,229,0,0,0,2,1,0
PERSONAL_PROJECTS,259,0,0,0,1,1,0
GUEST_INVITE,249,1,1,1,5,2,1
SIGNUP,27,0,0,0,6,2,0
ORG_INVITE,21,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,265,1,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,9,0,0,0,4,0,0
ORG_INVITE,53,0,0,1,2,0,0
ORG_INVITE,26,1,0,1,5,0,0
SIGNUP,13,0,0,0,3,0,0
GUEST_INVITE,8,0,0,1,5,0,0
ORG_INVITE,199,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,162,0,0,0,2,0,1
PERSONAL_PROJECTS,2,0,0,0,3,1,0
PERSONAL_PROJECTS,0,0,0,0,6,5,0
SIGNUP_GOOGLE_AUTH,252,0,0,0,4,1,1
SIGNUP_GOOGLE_AUTH,164,0,0,0,4,0,0
GUEST_INVITE,57,0,0,1,0,1,0
GUEST_INVITE,12,0,0,1,4,0,0
PERSONAL_PROJECTS,119,0,0,0,5,0,0
ORG_INVITE,145,0,0,1,5,4,0
ORG_INVITE,30,0,0,1,0,0,0
ORG_INVITE,25,0,1,1,3,8,0
PERSONAL_PROJECTS,358,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,354,0,0,0,0,0,0
SIGNUP,278,1,1,0,6,0,0
SIGNUP,187,0,0,0,1,0,0
ORG_INVITE,330,1,1,1,1,0,0
GUEST_INVITE,341,0,0,1,6,0,0
SIGNUP,349,1,0,0,1,0,0
SIGNUP,77,0,0,0,6,0,0
GUEST_INVITE,330,1,1,1,4,0,0
SIGNUP,262,1,0,0,6,0,0
GUEST_INVITE,11,0,0,1,2,0,1
SIGNUP,116,1,1,0,0,0,1
GUEST_INVITE,70,0,0,1,5,7,1
PERSONAL_PROJECTS,155,0,1,0,2,1,1
PERSONAL_PROJECTS,341,1,0,0,3,0,0
ORG_INVITE,11,0,0,1,1,0,0
ORG_INVITE,19,0,0,1,1,6,0
PERSONAL_PROJECTS,220,0,0,0,3,0,0
ORG_INVITE,57,1,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,398,0,0,0,4,0,0
ORG_INVITE,45,1,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,17,0,0,0,3,0,0
ORG_INVITE,284,0,0,1,6,0,0
SIGNUP,1,0,1,0,4,1,0
GUEST_INVITE,1,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,110,0,0,0,2,0,1
ORG_INVITE,289,0,0,1,0,0,1
ORG_INVITE,360,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,52,0,0,0,4,0,0
GUEST_INVITE,22,0,0,1,6,0,1
ORG_INVITE,42,0,0,1,4,1,0
PERSONAL_PROJECTS,260,0,0,0,6,0,0
ORG_INVITE,414,0,0,1,1,0,0
GUEST_INVITE,278,1,0,1,4,0,0
ORG_INVITE,137,1,0,1,5,0,0
SIGNUP,337,1,1,0,0,1,0
GUEST_INVITE,116,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,270,0,0,0,2,0,0
GUEST_INVITE,2,0,0,1,4,1,0
ORG_INVITE,77,0,0,1,2,0,0
PERSONAL_PROJECTS,266,0,0,0,6,0,0
PERSONAL_PROJECTS,4,0,0,0,5,0,1
PERSONAL_PROJECTS,45,0,0,0,3,0,0
SIGNUP,277,0,0,0,0,1,0
GUEST_INVITE,0,1,0,1,1,0,0
GUEST_INVITE,332,0,0,1,0,0,0
ORG_INVITE,33,1,0,1,3,0,0
GUEST_INVITE,107,0,0,1,5,1,0
ORG_INVITE,62,0,0,1,3,2,1
ORG_INVITE,326,0,0,1,0,0,0
SIGNUP,221,0,0,0,2,0,1
ORG_INVITE,328,1,1,1,3,0,0
SIGNUP,37,0,0,0,1,0,0
ORG_INVITE,61,0,0,1,0,0,0
ORG_INVITE,368,0,0,1,1,0,0
ORG_INVITE,98,0,0,1,6,0,0
ORG_INVITE,116,1,0,1,2,0,0
GUEST_INVITE,188,0,0,1,4,3,1
SIGNUP_GOOGLE_AUTH,108,0,0,0,1,1,0
SIGNUP,0,0,1,0,4,0,0
SIGNUP,382,1,1,0,0,0,0
ORG_INVITE,140,0,0,1,5,5,0
SIGNUP,407,1,1,0,3,0,0
ORG_INVITE,266,0,0,1,6,0,0
SIGNUP,3,0,0,0,3,1,0
GUEST_INVITE,155,1,0,1,1,0,0
ORG_INVITE,57,0,1,1,0,1,0
GUEST_INVITE,320,0,0,1,2,1,1
ORG_INVITE,32,0,0,1,0,0,0
ORG_INVITE,317,0,0,1,5,1,1
GUEST_INVITE,72,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,153,0,0,0,2,0,0
GUEST_INVITE,168,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,7,0,0,0,1,0,0
SIGNUP,291,0,0,0,4,2,0
SIGNUP,53,0,0,0,0,0,0
ORG_INVITE,373,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,132,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,163,0,0,0,1,0,0
GUEST_INVITE,167,0,0,1,2,1,0
PERSONAL_PROJECTS,9,0,0,0,1,0,0
SIGNUP,83,0,0,0,2,0,0
SIGNUP,210,0,0,0,5,0,0
ORG_INVITE,275,0,0,1,2,0,0
SIGNUP,272,1,1,0,1,0,0
PERSONAL_PROJECTS,98,0,0,0,1,0,0
ORG_INVITE,41,1,1,1,0,0,0
GUEST_INVITE,106,0,0,1,3,4,0
ORG_INVITE,184,1,1,1,5,0,0
SIGNUP,391,0,0,0,4,0,0
GUEST_INVITE,366,0,0,1,2,1,1
PERSONAL_PROJECTS,328,0,0,0,2,0,0
GUEST_INVITE,333,1,0,1,1,0,0
ORG_INVITE,278,0,0,1,0,0,0
PERSONAL_PROJECTS,393,0,0,0,2,0,0
ORG_INVITE,18,0,0,1,4,0,0
ORG_INVITE,80,1,0,1,5,0,0
ORG_INVITE,23,0,1,1,0,0,0
ORG_INVITE,324,0,0,1,1,0,0
GUEST_INVITE,11,0,0,1,5,0,1
ORG_INVITE,347,0,0,1,4,0,0
ORG_INVITE,118,1,0,1,2,9,1
ORG_INVITE,202,1,0,1,5,0,1
GUEST_INVITE,164,0,0,1,6,0,1
ORG_INVITE,30,0,0,1,2,1,0
SIGNUP_GOOGLE_AUTH,99,1,1,0,6,0,0
GUEST_INVITE,2,0,0,1,6,3,0
ORG_INVITE,142,1,0,1,1,0,0
SIGNUP,96,0,0,0,5,0,0
ORG_INVITE,241,0,0,1,4,0,0
GUEST_INVITE,99,0,0,1,5,0,0
ORG_INVITE,3,1,1,1,1,1,0
SIGNUP,34,0,0,0,4,0,1
SIGNUP_GOOGLE_AUTH,12,0,1,0,6,0,0
GUEST_INVITE,384,1,0,1,3,0,0
SIGNUP,173,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,137,0,0,0,0,6,0
GUEST_INVITE,78,0,0,1,1,0,1
ORG_INVITE,98,0,0,1,6,0,0
GUEST_INVITE,250,0,0,1,3,0,0
SIGNUP,1,0,0,0,2,0,0
ORG_INVITE,83,0,0,1,0,0,0
ORG_INVITE,4,0,0,1,5,3,0
PERSONAL_PROJECTS,323,1,0,0,6,0,0
ORG_INVITE,17,0,1,1,0,0,0
PERSONAL_PROJECTS,5,0,1,0,2,0,0
ORG_INVITE,54,0,0,1,1,0,0
PERSONAL_PROJECTS,10,1,0,0,4,0,0
SIGNUP,35,1,1,0,5,0,1
GUEST_INVITE,123,0,0,1,4,0,0
ORG_INVITE,54,0,0,1,2,0,0
ORG_INVITE,145,0,0,1,6,1,1
SIGNUP,121,0,0,0,2,0,0
PERSONAL_PROJECTS,191,0,0,0,3,0,0
ORG_INVITE,28,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,100,0,0,0,1,0,0
PERSONAL_PROJECTS,246,0,0,0,1,0,0
PERSONAL_PROJECTS,40,0,0,0,0,0,1
GUEST_INVITE,29,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,288,1,1,0,2,0,0
SIGNUP,7,1,1,0,6,0,0
ORG_INVITE,19,0,0,1,4,0,0
GUEST_INVITE,0,0,0,1,4,0,0
PERSONAL_PROJECTS,346,1,0,0,4,3,0
ORG_INVITE,3,0,0,1,0,0,1
ORG_INVITE,4,0,0,1,4,0,0
GUEST_INVITE,15,0,0,1,2,0,1
ORG_INVITE,88,0,0,1,1,7,0
GUEST_INVITE,388,1,1,1,2,5,1
SIGNUP_GOOGLE_AUTH,267,0,0,0,4,0,0
SIGNUP,22,0,0,0,2,0,0
ORG_INVITE,21,1,0,1,3,0,0
PERSONAL_PROJECTS,207,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,331,1,1,0,4,1,1
SIGNUP,298,0,0,0,4,0,0
ORG_INVITE,50,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,6,0,0,0,1,0,0
ORG_INVITE,147,0,0,1,3,0,0
SIGNUP,336,1,0,0,2,0,0
GUEST_INVITE,29,0,0,1,2,0,0
SIGNUP,15,1,0,0,6,0,0
ORG_INVITE,228,0,0,1,0,0,0
SIGNUP,59,0,0,0,6,0,1
ORG_INVITE,14,0,0,1,4,0,0
PERSONAL_PROJECTS,300,0,0,0,5,2,0
SIGNUP_GOOGLE_AUTH,169,0,0,0,5,1,0
SIGNUP,222,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,2,0,0,0,3,0,0
GUEST_INVITE,263,0,0,1,4,0,0
ORG_INVITE,78,0,0,1,2,0,0
ORG_INVITE,3,0,0,1,2,0,0
GUEST_INVITE,188,0,0,1,5,0,1
PERSONAL_PROJECTS,276,0,0,0,3,0,0
ORG_INVITE,34,0,0,1,6,0,0
PERSONAL_PROJECTS,178,1,0,0,4,0,0
GUEST_INVITE,218,0,0,1,6,0,0
PERSONAL_PROJECTS,108,0,0,0,4,2,0
ORG_INVITE,240,0,1,1,3,6,1
SIGNUP_GOOGLE_AUTH,41,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,110,0,0,0,1,0,0
SIGNUP,393,0,0,0,6,0,0
ORG_INVITE,17,1,0,1,2,0,0
PERSONAL_PROJECTS,29,1,0,0,4,0,0
ORG_INVITE,177,0,0,1,3,0,0
ORG_INVITE,176,1,0,1,0,0,0
PERSONAL_PROJECTS,283,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,166,0,0,0,4,0,0
GUEST_INVITE,1,0,0,1,6,0,0
PERSONAL_PROJECTS,334,0,0,0,4,0,0
ORG_INVITE,32,1,1,1,5,0,0
SIGNUP,61,0,0,0,3,0,0
ORG_INVITE,31,0,0,1,3,0,0
ORG_INVITE,16,0,0,1,1,1,0
ORG_INVITE,52,0,0,1,5,0,0
ORG_INVITE,348,1,1,1,6,0,0
GUEST_INVITE,42,0,0,1,0,0,0
PERSONAL_PROJECTS,254,1,1,0,4,0,0
SIGNUP,33,0,0,0,4,0,0
SIGNUP,46,0,0,0,6,0,0
PERSONAL_PROJECTS,219,1,1,0,6,2,1
ORG_INVITE,378,0,0,1,6,0,0
ORG_INVITE,160,0,0,1,6,0,0
GUEST_INVITE,345,0,0,1,5,0,1
ORG_INVITE,3,0,0,1,6,0,0
GUEST_INVITE,341,0,0,1,3,0,0
ORG_INVITE,307,1,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,115,1,1,0,3,0,0
SIGNUP,343,0,0,0,5,1,1
ORG_INVITE,33,0,0,1,4,0,0
GUEST_INVITE,33,1,1,1,3,0,1
ORG_INVITE,397,1,0,1,2,0,0
SIGNUP,3,0,0,0,5,0,0
GUEST_INVITE,52,0,0,1,1,0,0
PERSONAL_PROJECTS,275,1,0,0,4,0,0
SIGNUP,22,1,1,0,5,0,0
PERSONAL_PROJECTS,85,0,0,0,1,0,0
GUEST_INVITE,2,0,0,1,0,0,0
SIGNUP,155,0,0,0,4,1,0
SIGNUP,161,1,0,0,0,0,0
ORG_INVITE,0,1,0,1,3,0,0
PERSONAL_PROJECTS,254,0,0,0,5,0,0
ORG_INVITE,157,1,0,1,6,0,0
ORG_INVITE,24,1,0,1,4,3,0
PERSONAL_PROJECTS,7,0,0,0,5,0,0
GUEST_INVITE,10,0,1,1,1,0,0
SIGNUP,80,0,0,0,4,2,1
ORG_INVITE,101,1,0,1,5,1,1
ORG_INVITE,85,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,53,0,0,0,3,0,0
SIGNUP,50,1,0,0,5,1,0
PERSONAL_PROJECTS,129,0,0,0,6,0,0
SIGNUP,66,1,1,0,5,0,0
PERSONAL_PROJECTS,367,0,0,0,4,0,0
GUEST_INVITE,66,0,1,1,0,0,0
SIGNUP_GOOGLE_AUTH,19,1,1,0,2,0,0
ORG_INVITE,24,0,0,1,5,2,0
ORG_INVITE,129,0,0,1,2,0,0
ORG_INVITE,0,1,0,1,5,0,0
GUEST_INVITE,388,0,0,1,0,2,1
ORG_INVITE,229,0,0,1,5,2,0
SIGNUP,362,1,1,0,2,0,0
SIGNUP_GOOGLE_AUTH,405,0,0,0,5,0,0
PERSONAL_PROJECTS,6,0,0,0,4,0,0
GUEST_INVITE,329,0,0,1,2,0,0
ORG_INVITE,238,0,0,1,4,3,0
ORG_INVITE,41,0,0,1,2,0,0
PERSONAL_PROJECTS,66,1,0,0,5,1,0
ORG_INVITE,123,1,1,1,5,0,1
PERSONAL_PROJECTS,82,0,0,0,3,0,0
GUEST_INVITE,298,0,0,1,1,2,1
GUEST_INVITE,39,1,1,1,0,0,0
SIGNUP,195,0,0,0,0,2,1
ORG_INVITE,0,0,0,1,2,0,0
ORG_INVITE,275,0,0,1,0,0,0
SIGNUP,106,1,0,0,4,1,0
GUEST_INVITE,352,1,1,1,0,0,0
SIGNUP_GOOGLE_AUTH,177,0,0,0,1,5,0
ORG_INVITE,143,0,0,1,3,1,0
SIGNUP,25,0,0,0,5,0,1
PERSONAL_PROJECTS,1,0,0,0,0,0,0
ORG_INVITE,92,0,0,1,2,2,1
ORG_INVITE,134,1,0,1,0,0,0
GUEST_INVITE,347,0,0,1,5,0,0
ORG_INVITE,68,0,0,1,1,6,0
PERSONAL_PROJECTS,33,0,0,0,6,0,1
GUEST_INVITE,344,0,0,1,1,0,0
SIGNUP,168,0,0,0,6,0,0
SIGNUP,335,0,0,0,1,0,0
ORG_INVITE,121,1,0,1,2,1,1
SIGNUP_GOOGLE_AUTH,314,0,0,0,0,2,0
ORG_INVITE,1,0,0,1,0,0,0
PERSONAL_PROJECTS,310,0,0,0,1,1,0
ORG_INVITE,98,0,0,1,4,0,0
GUEST_INVITE,240,0,0,1,5,2,0
PERSONAL_PROJECTS,174,0,0,0,6,8,0
PERSONAL_PROJECTS,135,1,1,0,0,1,0
SIGNUP_GOOGLE_AUTH,109,0,0,0,2,0,0
PERSONAL_PROJECTS,37,0,0,0,3,0,0
SIGNUP,362,0,0,0,4,0,0
SIGNUP,157,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,1,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,6,0,0
ORG_INVITE,7,1,1,1,3,0,1
SIGNUP_GOOGLE_AUTH,190,0,0,0,4,0,0
GUEST_INVITE,254,0,0,1,4,0,0
PERSONAL_PROJECTS,80,0,0,0,6,0,0
PERSONAL_PROJECTS,411,0,0,0,2,0,0
ORG_INVITE,109,0,0,1,1,0,0
GUEST_INVITE,3,0,0,1,1,1,0
SIGNUP,26,0,0,0,2,0,0
ORG_INVITE,319,0,0,1,4,0,1
ORG_INVITE,74,0,0,1,1,0,0
PERSONAL_PROJECTS,335,1,1,0,6,1,0
GUEST_INVITE,27,0,0,1,2,0,0
ORG_INVITE,182,0,0,1,1,0,0
PERSONAL_PROJECTS,115,0,0,0,4,1,0
SIGNUP,72,0,0,0,3,0,0
ORG_INVITE,23,1,1,1,2,0,0
SIGNUP,4,0,0,0,5,6,0
GUEST_INVITE,7,0,0,1,3,0,0
SIGNUP,190,0,0,0,1,0,0
SIGNUP,103,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,236,0,0,0,0,0,1
SIGNUP_GOOGLE_AUTH,31,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,3,0,0,0,3,0,0
PERSONAL_PROJECTS,64,1,1,0,3,0,0
GUEST_INVITE,34,0,0,1,3,0,0
ORG_INVITE,0,1,0,1,4,0,0
ORG_INVITE,232,1,0,1,5,0,1
ORG_INVITE,10,0,0,1,1,0,0
GUEST_INVITE,14,0,0,1,6,0,0
ORG_INVITE,106,1,0,1,2,0,1
ORG_INVITE,273,1,1,1,1,0,1
ORG_INVITE,179,0,0,1,4,0,0
GUEST_INVITE,31,0,0,1,2,0,0
PERSONAL_PROJECTS,24,0,0,0,6,1,0
SIGNUP,8,0,0,0,0,0,0
PERSONAL_PROJECTS,128,0,0,0,4,1,0
GUEST_INVITE,102,1,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,40,1,0,0,6,0,1
GUEST_INVITE,107,0,0,1,5,1,0
SIGNUP_GOOGLE_AUTH,91,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,258,0,0,0,4,0,0
SIGNUP,379,0,0,0,2,0,0
GUEST_INVITE,137,0,0,1,3,2,0
SIGNUP_GOOGLE_AUTH,27,0,0,0,0,0,0
SIGNUP,244,0,0,0,3,0,0
SIGNUP,116,0,0,0,0,0,1
ORG_INVITE,189,0,0,1,3,2,0
ORG_INVITE,352,1,1,1,0,0,0
GUEST_INVITE,0,1,0,1,0,0,0
PERSONAL_PROJECTS,0,0,0,0,1,0,0
PERSONAL_PROJECTS,51,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,207,1,0,0,6,0,0
GUEST_INVITE,141,0,0,1,2,0,0
ORG_INVITE,42,0,0,1,1,0,0
ORG_INVITE,278,0,0,1,3,0,0
ORG_INVITE,265,0,0,1,2,0,1
PERSONAL_PROJECTS,130,0,0,0,6,0,0
GUEST_INVITE,257,1,0,1,2,0,0
PERSONAL_PROJECTS,93,0,0,0,5,0,0
GUEST_INVITE,217,0,0,1,6,0,0
SIGNUP,65,0,0,0,5,0,0
ORG_INVITE,101,0,0,1,5,1,0
GUEST_INVITE,28,1,1,1,2,0,0
ORG_INVITE,406,0,0,1,0,0,0
ORG_INVITE,282,0,0,1,5,0,1
SIGNUP,24,0,0,0,1,0,0
SIGNUP,6,0,0,0,1,0,0
ORG_INVITE,332,0,0,1,0,0,0
PERSONAL_PROJECTS,92,0,0,0,0,0,1
ORG_INVITE,284,0,0,1,6,0,1
ORG_INVITE,6,1,1,1,3,6,0
SIGNUP,116,1,1,0,0,0,0
ORG_INVITE,286,1,0,1,0,0,0
GUEST_INVITE,93,0,0,1,4,0,0
ORG_INVITE,62,0,0,1,5,0,0
SIGNUP,91,1,0,0,4,0,0
ORG_INVITE,185,0,0,1,3,7,1
ORG_INVITE,78,0,0,1,6,1,0
GUEST_INVITE,15,0,0,1,0,0,0
ORG_INVITE,84,0,0,1,1,1,1
SIGNUP,52,0,0,0,1,0,1
ORG_INVITE,29,0,0,1,6,0,0
ORG_INVITE,49,0,0,1,1,0,0
ORG_INVITE,257,0,0,1,0,0,0
GUEST_INVITE,60,0,0,1,3,0,1
ORG_INVITE,413,0,0,1,1,3,0
ORG_INVITE,6,0,0,1,3,0,0
ORG_INVITE,19,0,0,1,2,1,0
PERSONAL_PROJECTS,22,1,0,0,5,2,0
SIGNUP,0,0,0,0,2,0,0
GUEST_INVITE,397,0,0,1,4,0,0
PERSONAL_PROJECTS,253,0,0,0,4,0,0
ORG_INVITE,8,0,0,1,3,0,0
GUEST_INVITE,204,1,0,1,2,0,0
ORG_INVITE,86,0,0,1,3,2,0
ORG_INVITE,45,0,0,1,0,0,0
SIGNUP,44,0,0,0,0,0,0
ORG_INVITE,25,0,0,1,4,0,0
PERSONAL_PROJECTS,40,0,0,0,4,1,0
SIGNUP_GOOGLE_AUTH,30,0,0,0,2,0,0
GUEST_INVITE,398,1,0,1,4,0,0
ORG_INVITE,257,1,1,1,6,0,0
ORG_INVITE,362,0,0,1,6,0,0
ORG_INVITE,14,1,0,1,1,0,0
GUEST_INVITE,292,0,0,1,3,0,0
GUEST_INVITE,214,1,0,1,6,1,0
SIGNUP_GOOGLE_AUTH,124,0,0,0,6,0,0
SIGNUP,4,0,0,0,2,0,1
ORG_INVITE,49,0,0,1,3,0,0
ORG_INVITE,13,1,1,1,6,4,1
SIGNUP_GOOGLE_AUTH,86,0,0,0,2,0,0
ORG_INVITE,58,0,0,1,1,7,0
SIGNUP,104,0,0,0,2,0,1
GUEST_INVITE,38,0,0,1,4,2,1
SIGNUP_GOOGLE_AUTH,40,0,1,0,4,0,0
PERSONAL_PROJECTS,392,0,0,0,6,0,0
GUEST_INVITE,159,0,0,1,4,0,0
PERSONAL_PROJECTS,360,1,0,0,3,3,0
PERSONAL_PROJECTS,23,0,0,0,5,0,0
ORG_INVITE,46,1,1,1,2,0,0
GUEST_INVITE,98,0,0,1,4,0,0
PERSONAL_PROJECTS,10,1,1,0,4,1,0
PERSONAL_PROJECTS,28,0,0,0,5,0,0
PERSONAL_PROJECTS,171,0,0,0,2,3,0
ORG_INVITE,290,0,0,1,4,0,0
GUEST_INVITE,281,0,0,1,3,0,0
PERSONAL_PROJECTS,183,0,0,0,4,0,0
ORG_INVITE,263,0,0,1,1,0,1
ORG_INVITE,34,0,0,1,6,0,0
ORG_INVITE,183,0,0,1,6,5,0
ORG_INVITE,141,1,1,1,4,6,0
PERSONAL_PROJECTS,206,0,0,0,3,0,1
ORG_INVITE,34,0,0,1,0,0,1
GUEST_INVITE,196,0,0,1,3,0,0
